surah,ayah,page,word_count
31,18,412,16
31,19,412,11
31,20,413,30
31,21,413,21
31,22,413,15
31,23,413,15
31,24,413,7
31,25,413,15
31,26,413,10
31,27,413,21
31,28,413,11
31,29,414,25
31,30,414,16
31,31,414,19
31,32,414,22
31,33,414,30
31,34,414,27
32,1,415,1
32,2,415,8
32,3,415,18
32,4,415,24
32,5,415,17
32,6,415,6
32,7,415,10
32,8,415,8
32,9,415,14
32,10,415,14
32,11,415,11
32,12,416,16
32,13,416,16
32,14,416,14
32,15,416,15
32,16,416,11
32,17,416,13
32,18,416,8
32,19,416,12
32,20,416,21
32,21,417,9
32,22,417,13
32,23,417,14
32,24,417,10
32,25,417,11
32,26,417,18
32,27,417,17
32,28,417,7
32,29,417,11
32,30,417,5
33,1,418,13
33,2,418,12
33,3,418,6
33,4,418,28
33,5,418,28
33,6,418,29
33,7,419,17
33,8,419,8
33,9,419,21
33,10,419,16
33,11,419,6
33,12,419,13
33,13,419,25
33,14,419,14
33,15,419,13
33,16,420,15
33,17,420,24
33,18,420,14
33,19,420,35
33,20,420,23
33,21,420,17
33,22,420,18
33,23,421,18
33,24,421,16
33,25,421,16
33,26,421,16
33,27,421,13
33,28,421,15
33,29,421,14
33,30,421,16
33,31,422,14
33,32,422,19
33,33,422,25
33,34,422,14
33,35,422,30
33,36,423,24
33,37,423,48
33,38,423,22
33,39,423,13
33,40,423,17
33,41,423,7
33,42,423,3
33,43,423,13
33,44,424,8
33,45,424,7
33,46,424,6
33,47,424,8
33,48,424,12
33,49,424,22
33,50,424,61
33,51,425,35
33,52,425,25
33,53,425,69
33,54,425,11
33,55,426,30
33,56,426,13
33,57,426,14
33,58,426,12
33,59,426,21
33,60,426,19
33,61,426,6
33,62,426,12
33,63,427,15
33,64,427,7
33,65,427,8
33,66,427,11
33,67,427,8
33,68,427,8
33,69,427,16
33,70,427,8
33,71,427,14
33,72,427,18
33,73,427,15
34,1,428,17
34,2,428,18
34,3,428,32
34,4,428,10
34,5,428,11
34,6,428,16
34,7,428,16
34,8,429,16
34,9,429,29
34,10,429,12
34,11,429,12
34,12,429,27
34,13,429,19
34,14,429,27
34,15,430,20
34,16,430,16
34,17,430,8
34,18,430,17
34,19,430,19
34,20,430,10
34,21,430,21
34,22,430,26
34,23,431,22
34,24,431,17
34,25,431,9
34,26,431,11
34,27,431,12
34,28,431,12
34,29,431,7
34,30,431,10
34,31,431,32
34,32,432,15
34,33,432,34
34,34,432,14
34,35,432,8
34,36,432,13
34,37,432,23
34,38,432,9
34,39,432,20
34,40,433,10
34,41,433,13
34,42,433,18
34,43,433,34
34,44,433,11
34,45,433,14
34,46,433,24
34,47,433,17
34,48,433,7
34,49,434,8
34,50,434,16
34,51,434,10
34,52,434,9
34,53,434,10
34,54,434,15
35,1,434,24
35,2,434,19
35,3,434,21
35,4,435,11
35,5,435,14
35,6,435,13
35,7,435,13
35,8,435,25
35,9,435,17
35,10,435,24
35,11,435,34
35,12,436,28
35,13,436,28
35,14,436,18
35,15,436,10
35,16,436,6
35,17,436,5
35,18,436,34
35,19,437,4
35,20,437,4
35,21,437,4
35,22,437,16
35,23,437,4
35,24,437,12
35,25,437,13
35,26,437,7
35,27,437,22
35,28,437,17
35,29,437,16
35,30,437,8
35,31,438,16
35,32,438,21
35,33,438,13
35,34,438,11
35,35,438,14
35,36,438,18
35,37,438,25
35,38,438,10
35,39,439,24
35,40,439,33
35,41,439,19
35,42,439,19
35,43,439,26
35,44,439,30
35,45,440,25
36,1,440,1
36,2,440,2
36,3,440,3
36,4,440,3
36,5,440,3
36,6,440,7
36,7,440,8
36,8,440,10
36,9,440,12
36,10,440,8
36,11,440,12
36,12,440,14
36,13,441,8
36,14,441,11
36,15,441,15
36,16,441,6
36,17,441,5
36,18,441,12
36,19,441,9
36,20,441,10
36,21,441,7
36,22,441,8
36,23,441,15
36,24,441,5
36,25,441,4
36,26,441,7
36,27,441,7
36,28,442,13
36,29,442,8
36,30,442,11
36,31,442,11
36,32,442,6
36,33,442,10
36,34,442,10
36,35,442,8
36,36,442,13
36,37,442,9
36,38,442,8
36,39,442,7
36,40,442,15
36,41,443,8
36,42,443,6
36,43,443,9
36,44,443,6
36,45,443,11
36,46,443,11
36,47,443,24
36,48,443,7
36,49,443,8
36,50,443,7
36,51,443,10
36,52,443,12
36,53,443,10
36,54,443,11
36,55,444,7
36,56,444,7
36,57,444,6
36,58,444,5
36,59,444,4
36,60,444,13
36,61,444,5
36,62,444,8
36,63,444,5
36,64,444,5
36,65,444,11
36,66,444,9
36,67,444,10
36,68,444,7
36,69,444,12
36,70,444,8
36,71,445,12
36,72,445,6
36,73,445,6
36,74,445,7
36,75,445,7
36,76,445,9
36,77,445,11
36,78,445,11
36,79,445,10
36,80,445,11
36,81,445,14
36,82,445,10
36,83,445,8
37,1,446,2
37,2,446,2
37,3,446,2
37,4,446,3
37,5,446,7
37,6,446,6
37,7,446,5
37,8,446,9
37,9,446,4
37,10,446,7
37,11,446,12
37,12,446,3
37,13,446,4
37,14,446,4
37,15,446,6
37,16,446,7
37,17,446,2
37,18,446,4
37,19,446,7
37,20,446,5
37,21,446,7
37,22,446,7
37,23,446,7
37,24,446,3
37,25,447,4
37,26,447,4
37,27,447,5
37,28,447,6
37,29,447,5
37,30,447,10
37,31,447,6
37,32,447,4
37,33,447,5
37,34,447,4
37,35,447,10
37,36,447,6
37,37,447,5
37,38,447,4
37,39,447,6
37,40,447,4
37,41,447,4
37,42,447,3
37,43,447,3
37,44,447,3
37,45,447,5
37,46,447,3
37,47,447,7
37,48,447,4
37,49,447,3
37,50,447,5
37,51,447,7
37,52,448,4
37,53,448,7
37,54,448,4
37,55,448,5
37,56,448,5
37,57,448,6
37,58,448,3
37,59,448,6
37,60,448,5
37,61,448,4
37,62,448,6
37,63,448,4
37,64,448,6
37,65,448,4
37,66,448,6
37,67,448,7
37,68,448,5
37,69,448,4
37,70,448,4
37,71,448,5
37,72,448,4
37,73,448,5
37,74,448,4
37,75,448,5
37,76,448,5
37,77,449,4
37,78,449,4
37,79,449,5
37,80,449,4
37,81,449,4
37,82,449,3
37,83,449,4
37,84,449,5
37,85,449,6
37,86,449,5
37,87,449,4
37,88,449,4
37,89,449,3
37,90,449,3
37,91,449,6
37,92,449,4
37,93,449,4
37,94,449,3
37,95,449,4
37,96,449,4
37,97,449,7
37,98,449,5
37,99,449,6
37,100,449,5
37,101,449,3
37,102,449,26
37,103,450,4
37,104,450,3
37,105,450,7
37,106,450,5
37,107,450,3
37,108,450,4
37,109,450,3
37,110,450,3
37,111,450,4
37,112,450,5
37,113,450,10
37,114,450,5
37,115,450,5
37,116,450,4
37,117,450,3
37,118,450,3
37,119,450,4
37,120,450,4
37,121,450,4
37,122,450,4
37,123,450,4
37,124,450,5
37,125,450,5
37,126,450,5
37,127,451,3
37,128,451,4
37,129,451,4
37,130,451,3
37,131,451,4
37,132,451,4
37,133,451,4
37,134,451,4
37,135,451,4
37,136,451,3
37,137,451,4
37,138,451,3
37,139,451,4
37,140,451,5
37,141,451,4
37,142,451,4
37,143,451,5
37,144,451,6
37,145,451,4
37,146,451,5
37,147,451,6
37,148,451,4
37,149,451,5
37,150,451,6
37,151,451,5
37,152,451,4
37,153,451,4
37,154,452,4
37,155,452,2
37,156,452,4
37,157,452,5
37,158,452,10
37,159,452,4
37,160,452,4
37,161,452,3
37,162,452,4
37,163,452,5
37,164,452,6
37,165,452,3
37,166,452,3
37,167,452,3
37,168,452,6
37,169,452,4
37,170,452,4
37,171,452,5
37,172,452,3
37,173,452,4
37,174,452,4
37,175,452,3
37,176,452,2
37,177,452,6
37,178,452,4
37,179,452,3
37,180,452,6
37,181,452,3
37,182,452,4
38,1,453,4
38,2,453,6
38,3,453,10
38,4,453,10
38,5,453,8
38,6,453,12
38,7,453,10
38,8,453,15
38,9,453,7
38,10,453,10
38,11,453,6
38,12,453,8
38,13,453,7
38,14,453,7
38,15,453,10
38,16,453,8
38,17,454,11
38,18,454,7
38,19,454,5
38,20,454,6
38,21,454,7
38,22,454,23
38,23,454,15
38,24,454,32
38,25,454,9
38,26,454,30
38,27,455,16
38,28,455,13
38,29,455,9
38,30,455,7
38,31,455,6
38,32,455,11
38,33,455,6
38,34,455,9
38,35,455,15
38,36,455,8
38,37,455,4
38,38,455,4
38,39,455,7
38,40,455,6
38,41,455,11
38,42,455,6
38,43,456,10
38,44,456,14
38,45,456,8
38,46,456,5
38,47,456,5
38,48,456,8
38,49,456,6
38,50,456,5
38,51,456,7
38,52,456,4
38,53,456,5
38,54,456,7
38,55,456,5
38,56,456,4
38,57,456,4
38,58,456,4
38,59,456,10
38,60,456,11
38,61,456,11
38,62,457,10
38,63,457,6
38,64,457,6
38,65,457,11
38,66,457,7
38,67,457,4
38,68,457,3
38,69,457,9
38,70,457,8
38,71,457,9
38,72,457,9
38,73,457,4
38,74,457,6
38,75,457,14
38,76,457,10
38,77,457,5
38,78,457,6
38,79,457,6
38,80,457,4
38,81,457,4
38,82,457,4
38,83,457,4
38,84,458,4
38,85,458,7
38,86,458,10
38,87,458,5
38,88,458,4
39,1,458,6
39,2,458,10
39,3,458,33
39,4,458,16
39,5,458,23
39,6,459,36
39,7,459,31
39,8,459,34
39,9,459,24
39,10,459,21
39,11,460,9
39,12,460,5
39,13,460,9
39,14,460,6
39,15,460,19
39,16,460,16
39,17,460,12
39,18,460,13
39,19,460,10
39,20,460,20
39,21,460,31
39,22,461,20
39,23,461,34
39,24,461,13
39,25,461,10
39,26,461,12
39,27,461,11
39,28,461,7
39,29,461,19
39,30,461,4
39,31,461,7
39,32,462,15
39,33,462,8
39,34,462,8
39,35,462,12
39,36,462,15
39,37,462,12
39,38,462,36
39,39,462,9
39,40,462,8
39,41,463,18
39,42,463,26
39,43,463,14
39,44,463,11
39,45,463,18
39,46,463,17
39,47,463,25
39,48,464,11
39,49,464,22
39,50,464,11
39,51,464,15
39,52,464,15
39,53,464,20
39,54,464,13
39,55,464,16
39,56,464,14
39,57,465,9
39,58,465,12
39,59,465,10
39,60,465,14
39,61,465,11
39,62,465,9
39,63,465,11
39,64,465,7
39,65,465,14
39,66,465,6
39,67,465,17
39,68,466,22
39,69,466,15
39,70,466,9
39,71,466,34
39,72,466,9
39,73,466,20
39,74,466,16
39,75,467,17
40,1,467,1
40,2,467,6
40,3,467,14
40,4,467,13
40,5,467,21
40,6,467,10
40,7,467,27
40,8,468,16
40,9,468,12
40,10,468,15
40,11,468,13
40,12,468,15
40,13,468,14
40,14,468,8
40,15,468,16
40,16,468,15
40,17,469,13
40,18,469,15
40,19,469,6
40,20,469,15
40,21,469,30
40,22,469,13
40,23,469,6
40,24,469,7
40,25,469,19
40,26,470,18
40,27,470,13
40,28,470,39
40,29,470,26
40,30,470,10
40,31,470,14
40,32,470,6
40,33,470,16
40,34,471,30
40,35,471,23
40,36,471,9
40,37,471,23
40,38,471,8
40,39,471,11
40,40,471,23
40,41,472,9
40,42,472,15
40,43,472,22
40,44,472,12
40,45,472,10
40,46,472,13
40,47,472,19
40,48,472,12
40,49,472,13
40,50,473,16
40,51,473,11
40,52,473,10
40,53,473,8
40,54,473,4
40,55,473,12
40,56,473,23
40,57,473,12
40,58,473,13
40,59,474,11
40,60,474,13
40,61,474,20
40,62,474,12
40,63,474,7
40,64,474,21
40,65,474,14
40,66,474,20
40,67,475,30
40,68,475,12
40,69,475,10
40,70,475,9
40,71,475,6
40,72,475,6
40,73,475,7
40,74,475,17
40,75,475,11
40,76,475,8
40,77,475,14
40,78,476,32
40,79,476,9
40,80,476,12
40,81,476,6
40,82,476,25
40,83,476,15
40,84,476,12
40,85,476,17
41,1,477,1
41,2,477,4
41,3,477,7
41,4,477,7
41,5,477,17
41,6,477,16
41,7,477,8
41,8,477,9
41,9,477,14
41,10,477,15
41,11,477,16
41,12,478,19
41,13,478,9
41,14,478,23
41,15,478,25
41,16,478,19
41,17,478,14
41,18,478,5
41,19,478,8
41,20,478,12
41,21,479,18
41,22,479,20
41,23,479,9
41,24,479,11
41,25,479,25
41,26,479,11
41,27,479,10
41,28,479,14
41,29,479,16
41,30,480,19
41,31,480,16
41,32,480,4
41,33,480,13
41,34,480,17
41,35,480,11
41,36,480,11
41,37,480,19
41,38,480,12
41,39,481,22
41,40,481,26
41,41,481,9
41,42,481,13
41,43,481,17
41,44,481,30
41,45,481,18
41,46,481,11
41,47,482,28
41,48,482,12
41,49,482,11
41,50,482,32
41,51,482,13
41,52,482,17
41,53,482,19
41,54,482,12
42,1,483,1
42,2,483,1
42,3,483,10
42,4,483,10
42,5,483,19
42,6,483,12
42,7,483,22
42,8,483,19
42,9,483,16
42,10,483,15
42,11,484,19
42,12,484,13
42,13,484,38
42,14,484,30
42,15,484,34
42,16,485,18
42,17,485,11
42,18,485,22
42,19,485,9
42,20,485,22
42,21,485,22
42,22,485,24
42,23,486,29
42,24,486,22
42,25,486,12
42,26,486,12
42,27,486,17
42,28,486,13
42,29,486,16
42,30,486,10
42,31,486,14
42,32,487,6
42,33,487,15
42,34,487,7
42,35,487,9
42,36,487,17
42,37,487,10
42,38,487,11
42,39,487,6
42,40,487,14
42,41,487,9
42,42,487,15
42,43,487,8
42,44,487,20
42,45,488,27
42,46,488,16
42,47,488,21
42,48,488,27
42,49,488,15
42,50,488,11
42,51,488,22
42,52,489,27
42,53,489,15
43,1,489,1
43,2,489,2
43,3,489,6
43,4,489,7
43,5,489,8
43,6,489,6
43,7,489,8
43,8,489,7
43,9,489,10
43,10,489,11
43,11,490,12
43,12,490,11
43,13,490,20
43,14,490,4
43,15,490,9
43,16,490,7
43,17,490,12
43,18,490,9
43,19,490,12
43,20,490,15
43,21,490,8
43,22,490,11
43,23,491,21
43,24,491,14
43,25,491,7
43,26,491,9
43,27,491,5
43,28,491,7
43,29,491,9
43,30,491,9
43,31,491,10
43,32,491,25
43,33,491,17
43,34,492,5
43,35,492,12
43,36,492,11
43,37,492,7
43,38,492,11
43,39,492,9
43,40,492,11
43,41,492,6
43,42,492,7
43,43,492,8
43,44,492,6
43,45,492,13
43,46,492,12
43,47,492,7
43,48,493,13
43,49,493,11
43,50,493,7
43,51,493,17
43,52,493,11
43,53,493,11
43,54,493,7
43,55,493,6
43,56,493,4
43,57,493,9
43,58,493,14
43,59,493,10
43,60,493,8
43,61,494,10
43,62,494,7
43,63,494,17
43,64,494,9
43,65,494,11
43,66,494,10
43,67,494,7
43,68,494,8
43,69,494,5
43,70,494,5
43,71,494,15
43,72,494,7
43,73,494,6
43,74,495,6
43,75,495,6
43,76,495,6
43,77,495,8
43,78,495,7
43,79,495,5
43,80,495,11
43,81,495,8
43,82,495,8
43,83,495,8
43,84,495,11
43,85,495,13
43,86,495,13
43,87,495,8
43,88,495,7
43,89,495,6
44,1,496,1
44,2,496,2
44,3,496,8
44,4,496,5
44,5,496,6
44,6,496,7
44,7,496,8
44,8,496,10
44,9,496,5
44,10,496,6
44,11,496,5
44,12,496,6
44,13,496,7
44,14,496,6
44,15,496,6
44,16,496,6
44,17,496,8
44,18,496,9
44,19,497,9
44,20,497,6
44,21,497,5
44,22,497,6
44,23,497,5
44,24,497,6
44,25,497,5
44,26,497,3
44,27,497,4
44,28,497,4
44,29,497,8
44,30,497,7
44,31,497,7
44,32,497,6
44,33,497,7
44,34,497,3
44,35,497,8
44,36,497,5
44,37,497,12
44,38,497,7
44,39,497,8
44,40,498,5
44,41,498,10
44,42,498,8
44,43,498,3
44,44,498,2
44,45,498,4
44,46,498,2
44,47,498,5
44,48,498,7
44,49,498,5
44,50,498,6
44,51,498,5
44,52,498,3
44,53,498,5
44,54,498,4
44,55,498,5
44,56,498,10
44,57,498,7
44,58,498,5
44,59,498,3
45,1,499,1
45,2,499,6
45,3,499,6
45,4,499,9
45,5,499,20
45,6,499,12
45,7,499,4
45,8,499,14
45,9,499,11
45,10,499,19
45,11,499,11
45,12,499,14
45,13,499,16
45,14,500,14
45,15,500,11
45,16,500,13
45,17,500,24
45,18,500,13
45,19,500,15
45,20,500,7
45,21,500,17
45,22,500,13
45,23,501,24
45,24,501,21
45,25,501,16
45,26,501,18
45,27,501,10
45,28,501,14
45,29,501,11
45,30,501,13
45,31,501,12
45,32,501,22
45,33,502,11
45,34,502,14
45,35,502,16
45,36,502,8
45,37,502,8
46,1,502,1
46,2,502,6
46,3,502,15
46,4,502,29
46,5,502,18
46,6,503,9
46,7,503,14
46,8,503,25
46,9,503,24
46,10,503,24
46,11,503,19
46,12,503,16
46,13,503,13
46,14,503,9
46,15,504,45
46,16,504,18
46,17,504,28
46,18,504,17
46,19,504,9
46,20,504,27
46,21,505,25
46,22,505,12
46,23,505,13
46,24,505,18
46,25,505,14
46,26,505,32
46,27,505,10
46,28,505,17
46,29,506,18
46,30,506,19
46,31,506,14
46,32,506,18
46,33,506,22
46,34,506,18
46,35,506,27
47,1,507,8
47,2,507,18
47,3,507,18
47,4,507,38
47,5,507,3
47,6,507,4
47,7,507,9
47,8,507,6
47,9,507,8
47,10,507,16
47,11,507,11
47,12,508,22
47,13,508,14
47,14,508,13
47,15,508,44
47,16,508,24
47,17,508,6
47,18,508,15
47,19,508,14
47,20,509,27
47,21,509,12
47,22,509,10
47,23,509,7
47,24,509,7
47,25,509,16
47,26,509,15
47,27,509,7
47,28,509,10
47,29,509,11
47,30,510,12
47,31,510,8
47,32,510,21
47,33,510,10
47,34,510,15
47,35,510,12
47,36,510,13
47,37,510,6
47,38,510,29
48,1,511,5
48,2,511,15
48,3,511,4
48,4,511,19
48,5,511,19
48,6,511,21
48,7,511,8
48,8,511,5
48,9,511,8
48,10,512,25
48,11,512,37
48,12,512,20
48,13,512,9
48,14,512,14
48,15,512,31
48,16,513,28
48,17,513,27
48,18,513,19
48,19,513,7
48,20,513,18
48,21,513,14
48,22,513,12
48,23,513,12
48,24,514,19
48,25,514,40
48,26,514,28
48,27,514,28
48,28,514,14
48,29,515,54
49,1,515,15
49,2,515,22
49,3,515,17
49,4,515,9
49,5,516,12
49,6,516,17
49,7,516,28
49,8,516,7
49,9,516,30
49,10,516,10
49,11,516,39
49,12,517,31
49,13,517,20
49,14,517,27
49,15,517,18
49,16,517,16
49,17,517,19
49,18,517,10
50,1,518,3
50,2,518,11
50,3,518,7
50,4,518,9
50,5,518,9
50,6,518,12
50,7,518,11
50,8,518,5
50,9,518,10
50,10,518,5
50,11,518,8
50,12,518,7
50,13,518,4
50,14,518,9
50,15,518,10
50,16,519,14
50,17,519,8
50,18,519,8
50,19,519,9
50,20,519,6
50,21,519,6
50,22,519,12
50,23,519,6
50,24,519,6
50,25,519,4
50,26,519,10
50,27,519,10
50,28,519,8
50,29,519,8
50,30,519,9
50,31,519,5
50,32,519,6
50,33,519,7
50,34,519,5
50,35,519,6
50,36,520,15
50,37,520,13
50,38,520,13
50,39,520,12
50,40,520,5
50,41,520,7
50,42,520,7
50,43,520,6
50,44,520,9
50,45,520,13
51,1,520,2
51,2,520,2
51,3,520,2
51,4,520,2
51,5,520,3
51,6,520,3
51,7,521,3
51,8,521,4
51,9,521,4
51,10,521,2
51,11,521,5
51,12,521,4
51,13,521,5
51,14,521,7
51,15,521,5
51,16,521,9
51,17,521,6
51,18,521,3
51,19,521,5
51,20,521,4
51,21,521,4
51,22,521,5
51,23,521,9
51,24,521,6
51,25,521,9
51,26,521,6
51,27,521,5
51,28,521,9
51,29,521,9
51,30,521,8
51,31,522,5
51,32,522,6
51,33,522,5
51,34,522,4
51,35,522,6
51,36,522,7
51,37,522,7
51,38,522,8
51,39,522,6
51,40,522,7
51,41,522,7
51,42,522,9
51,43,522,8
51,44,522,8
51,45,522,7
51,46,522,8
51,47,522,5
51,48,522,4
51,49,522,7
51,50,522,8
51,51,522,11
51,52,523,13
51,53,523,6
51,54,523,5
51,55,523,5
51,56,523,6
51,57,523,9
51,58,523,7
51,59,523,9
51,60,523,7
52,1,523,1
52,2,523,2
52,3,523,3
52,4,523,2
52,5,523,2
52,6,523,2
52,7,523,4
52,8,523,4
52,9,523,4
52,10,523,3
52,11,523,3
52,12,523,5
52,13,523,6
52,14,523,6
52,15,524,6
52,16,524,12
52,17,524,5
52,18,524,8
52,19,524,6
52,20,524,7
52,21,524,19
52,22,524,5
52,23,524,8
52,24,524,7
52,25,524,5
52,26,524,7
52,27,524,6
52,28,524,9
52,29,524,8
52,30,524,7
52,31,524,6
52,32,525,8
52,33,525,6
52,34,525,6
52,35,525,8
52,36,525,7
52,37,525,7
52,38,525,9
52,39,525,5
52,40,525,7
52,41,525,5
52,42,525,7
52,43,525,9
52,44,525,9
52,45,525,7
52,46,525,9
52,47,525,10
52,48,525,10
52,49,525,5
53,1,526,3
53,2,526,5
53,3,526,4
53,4,526,5
53,5,526,3
53,6,526,3
53,7,526,3
53,8,526,3
53,9,526,5
53,10,526,5
53,11,526,5
53,12,526,4
53,13,526,4
53,14,526,3
53,15,526,3
53,16,526,5
53,17,526,5
53,18,526,6
53,19,526,3
53,20,526,3
53,21,526,4
53,22,526,4
53,23,526,25
53,24,526,4
53,25,526,3
53,26,526,18
53,27,527,9
53,28,527,16
53,29,527,11
53,30,527,16
53,31,527,16
53,32,527,31
53,33,527,3
53,34,527,3
53,35,527,5
53,36,527,7
53,37,527,3
53,38,527,5
53,39,527,6
53,40,527,4
53,41,527,4
53,42,527,4
53,43,527,4
53,44,527,4
53,45,528,5
53,46,528,4
53,47,528,4
53,48,528,4
53,49,528,4
53,50,528,4
53,51,528,3
53,52,528,9
53,53,528,2
53,54,528,3
53,55,528,4
53,56,528,5
53,57,528,2
53,58,528,6
53,59,528,4
53,60,528,3
53,61,528,2
53,62,528,3
54,1,528,4
54,2,528,7
54,3,528,6
54,4,528,7
54,5,528,5
54,6,528,8
54,7,529,8
54,8,529,8
54,9,529,9
54,10,529,5
54,11,529,5
54,12,529,9
54,13,529,5
54,14,529,6
54,15,529,6
54,16,529,4
54,17,529,7
54,18,529,6
54,19,529,9
54,20,529,6
54,21,529,4
54,22,529,7
54,23,529,3
54,24,529,10
54,25,529,9
54,26,529,5
54,27,529,7
54,28,530,8
54,29,530,4
54,30,530,4
54,31,530,8
54,32,530,7
54,33,530,4
54,34,530,9
54,35,530,7
54,36,530,5
54,37,530,9
54,38,530,5
54,39,530,3
54,40,530,7
54,41,530,5
54,42,530,7
54,43,530,9
54,44,530,5
54,45,530,4
54,46,530,6
54,47,530,5
54,48,530,9
54,49,530,5
54,50,531,6
54,51,531,6
54,52,531,5
54,53,531,4
54,54,531,5
54,55,531,6
55,1,531,1
55,2,531,2
55,3,531,2
55,4,531,2
55,5,531,3
55,6,531,3
55,7,531,4
55,8,531,4
55,9,531,6
55,10,531,3
55,11,531,5
55,12,531,4
55,13,531,4
55,14,531,5
55,15,531,6
55,16,531,4
55,17,532,4
55,18,532,4
55,19,532,3
55,20,532,4
55,21,532,4
55,22,532,4
55,23,532,4
55,24,532,6
55,25,532,4
55,26,532,4
55,27,532,6
55,28,532,4
55,29,532,10
55,30,532,4
55,31,532,4
55,32,532,4
55,33,532,16
55,34,532,4
55,35,532,8
55,36,532,4
55,37,532,6
55,38,532,4
55,39,532,8
55,40,532,4
55,41,533,6
55,42,533,4
55,43,533,6
55,44,533,5
55,45,533,4
55,46,533,5
55,47,533,4
55,48,533,2
55,49,533,4
55,50,533,3
55,51,533,4
55,52,533,5
55,53,533,4
55,54,533,9
55,55,533,4
55,56,533,9
55,57,533,4
55,58,533,3
55,59,533,4
55,60,533,5
55,61,533,4
55,62,533,3
55,63,533,4
55,64,533,1
55,65,533,4
55,66,533,3
55,67,533,4
55,68,534,4
55,69,534,4
55,70,534,3
55,71,534,4
55,72,534,4
55,73,534,4
55,74,534,6
55,75,534,4
55,76,534,6
55,77,534,4
55,78,534,6
56,1,534,3
56,2,534,3
56,3,534,2
56,4,534,4
56,5,534,3
56,6,534,3
56,7,534,3
56,8,534,5
56,9,534,5
56,10,534,2
56,11,534,2
56,12,534,3
56,13,534,3
56,14,534,3
56,15,534,3
56,16,534,3
56,17,535,4
56,18,535,5
56,19,535,5
56,20,535,3
56,21,535,4
56,22,535,2
56,23,535,3
56,24,535,4
56,25,535,6
56,26,535,4
56,27,535,5
56,28,535,3
56,29,535,2
56,30,535,2
56,31,535,2
56,32,535,2
56,33,535,4
56,34,535,2
56,35,535,3
56,36,535,2
56,37,535,2
56,38,535,2
56,39,535,3
56,40,535,3
56,41,535,5
56,42,535,3
56,43,535,3
56,44,535,4
56,45,535,5
56,46,535,5
56,47,535,9
56,48,535,2
56,49,535,4
56,50,535,5
56,51,536,5
56,52,536,5
56,53,536,3
56,54,536,4
56,55,536,3
56,56,536,4
56,57,536,4
56,58,536,3
56,59,536,5
56,60,536,7
56,61,536,9
56,62,536,6
56,63,536,3
56,64,536,5
56,65,536,6
56,66,536,2
56,67,536,3
56,68,536,4
56,69,536,7
56,70,536,6
56,71,536,4
56,72,536,6
56,73,536,5
56,74,536,4
56,75,536,4
56,76,536,5
56,77,537,3
56,78,537,3
56,79,537,4
56,80,537,4
56,81,537,4
56,82,537,4
56,83,537,4
56,84,537,3
56,85,537,7
56,86,537,5
56,87,537,4
56,88,537,5
56,89,537,4
56,90,537,6
56,91,537,5
56,92,537,6
56,93,537,3
56,94,537,2
56,95,537,5
56,96,537,4
57,1,537,9
57,2,537,11
57,3,537,9
57,4,538,36
57,5,538,8
57,6,538,12
57,7,538,15
57,8,538,15
57,9,538,17
57,10,538,37
57,11,538,12
57,12,539,22
57,13,539,27
57,14,539,20
57,15,539,15
57,16,539,28
57,17,539,13
57,18,539,12
57,19,540,20
57,20,540,39
57,21,540,25
57,22,540,21
57,23,540,15
57,24,540,12
57,25,541,28
57,26,541,14
57,27,541,39
57,28,541,21
57,29,541,22
58,1,542,18
58,2,542,23
58,3,542,21
58,4,542,26
58,5,542,18
58,6,542,15
58,7,543,47
58,8,543,38
58,9,543,19
58,10,543,17
58,11,543,30
58,12,544,22
58,13,544,24
58,14,544,19
58,15,544,10
58,16,544,10
58,17,544,15
58,18,544,17
58,19,544,15
58,20,544,8
58,21,544,9
58,22,545,51
59,1,545,11
59,2,545,40
59,3,545,14
59,4,546,12
59,5,546,13
59,6,546,25
59,7,546,37
59,8,546,18
59,9,546,31
59,10,547,23
59,11,547,28
59,12,547,16
59,13,547,12
59,14,547,23
59,15,547,11
59,16,547,17
59,17,548,10
59,18,548,17
59,19,548,10
59,20,548,10
59,21,548,18
59,22,548,13
59,23,548,19
59,24,548,17
60,1,549,48
60,2,549,13
60,3,549,13
60,4,549,52
60,5,549,13
60,6,550,19
60,7,550,15
60,8,550,21
60,9,550,21
60,10,550,55
60,11,550,21
60,12,551,38
60,13,551,19
61,1,551,11
61,2,551,8
61,3,551,9
61,4,551,11
61,5,551,23
61,6,552,31
61,7,552,16
61,8,552,11
61,9,552,14
61,10,552,11
61,11,552,15
61,12,552,17
61,13,552,9
61,14,552,35
62,1,553,12
62,2,553,21
62,3,553,8
62,4,553,10
62,5,553,23
62,6,553,17
62,7,553,9
62,8,553,18
62,9,554,21
62,10,554,15
62,11,554,21
63,1,554,17
63,2,554,12
63,3,554,11
63,4,554,22
63,5,555,14
63,6,555,18
63,7,555,20
63,8,555,17
63,9,555,17
63,10,555,21
63,11,555,11
64,1,556,17
64,2,556,11
64,3,556,9
64,4,556,14
64,5,556,13
64,6,556,16
64,7,556,18
64,8,556,10
64,9,556,27
64,10,557,11
64,11,557,16
64,12,557,11
64,13,557,9
64,14,557,18
64,15,557,8
64,16,557,16
64,17,557,12
64,18,557,5
65,1,558,41
65,2,558,30
65,3,558,21
65,4,558,28
65,5,558,14
65,6,559,32
65,7,559,25
65,8,559,14
65,9,559,7
65,10,559,16
65,11,559,34
65,12,559,25
66,1,560,14
66,2,560,11
66,3,560,29
66,4,560,21
66,5,560,17
